,actors,date,genres,movie,press_rating,producers,spectators_rating
169,James Caan ; Nicolas Cage ; Sarah Jessica Parker ; ,24 mars 1993,Comédie ; Romance ; Thriller ; ,Lune de miel à Las Vegas,,Andrew Bergman ; ,2.4
170,Georges du Fresne ; Jean-Philippe Écoffey ; Hélène Vincent ; ,28 mai 1997,Comédie dramatique ; ,Ma vie en rose,,Alain Berliner ; ,3.0
171,,/,Aventure ; Action ; ,MacGyver,,,3.2
172,Kimberly Elise ; Steve Harris ; Lisa Marcos ; ,23 janvier 2007,Romance ; Comédie ; ,"Madea, grand-mère justicière",,Darren Grant ; ,3.1
173,Cleo Pires ; Jackson Antunes ; Claudia Ohana ; ,12 février 2017,Biopic ; Drame ; ,Mais Forte que o Mundo - A História de José Aldo,,Afonso Poyart ; ,3.3
174,Robert Castel ; Antoinette Moya ; Michel Boujenah ; ,6 août 1980,Comédie ; ,Mais qu'est-ce que j'ai fait au Bon Dieu pour avoir une femme qui boit dans les cafés avec les hommes ?,,Jan Saint-Hamont ; ,2.7
175,Alec Baldwin ; Nicole Kidman ; Bill Pullman ; ,11 mai 1994,Thriller ; ,Malice,,Harold Becker ; ,2.7
176,Susanna Simon ; Markus Knüfken ; Pasquale Aleardi ; ,/,Aventure ; ,Manatu : le jeu des trois vérités,,Edzard Onneken ; ,3.0
177,Jan Josef Liefers ; Esther Schweins ; Christoph Maria Herbst ; ,29 juin 2016,Aventure ; Fantastique ; Famille ; ,Mara et le démon de feu,,Tommy Krappweis ; ,2.7
178,Diego Maradona ; Emir Kusturica ; Fidel Castro ; ,28 mai 2008,Documentaire ; ,Maradona par Kusturica,2.7,Emir Kusturica ; ,2.3
179,Cho Seung-woo ; Kim Mi-Sook ; Lee Ki-Young ; ,26 avril 2006,Drame ; ,Marathon,3.0,Chung Yoon-Chul ; ,3.8
180,Anna Paquin ; J. Smith-Cameron ; Mark Ruffalo ; ,29 août 2012,Drame ; ,Margaret,3.2,Kenneth Lonergan ; ,2.3
181,Nia Vardalos ; John Corbett ; Lainie Kazan ; ,30 mars 2016,Comédie ; Romance ; ,Mariage à la grecque 2,3.0,Kirk Jones (II) ; ,2.3
182,Marie-Christine Barrault ; Catherine Gandois ; Roger van Hool ; ,/,Comédie dramatique ; ,"Marie Curie, une femme honorable",,Michel Boisrond ; ,3.0
183,Travis Turner ; Donnelly Rhodes ; Merrilyn Gann ; ,8 février 2012,Comédie ; Famille ; ,Marley et moi 2,,Michael Damian ; ,2.6
184,Juan Pablo Trujillo ; Natasha Jaramillo ; Giovanny Rodríguez ; ,/,Drame ; ,Matar a Jesús,,Laura Mora ; ,3.2
185,Woody Allen ; Mira Sorvino ; Helena Bonham Carter ; ,6 juin 2006,Comédie ; ,Maudite Aphrodite,,Woody Allen ; ,3.0
186,Michèle Mercier ; Claude Giraud ; Jean Rochefort ; ,7 juillet 1965,Historique ; Aventure ; ,Merveilleuse Angélique,,Bernard Borderie ; ,2.8
187,Yvan Attal ; Serge Hazanavicius ; Mathieu Demy ; ,2 juin 1999,Comédie ; Policier ; ,Mes amis,2.3,Michel Hazanavicius ; ,2.3
188,Léa Seydoux ; Nicolas Gob ; Serge Riaboukine ; ,21 juin 2006,Comédie ; ,Mes copines,1.8,Sylvie Ayme ; ,2.1
189,Woody Allen ; Diane Keaton ; Alan Alda ; ,13 octobre 1993,Comédie ; Policier ; ,Meurtre mystérieux à Manhattan,,Woody Allen ; ,3.8
190,Eddie Macsalka ; Hans Swolfs ; Kyle Beard ; ,7 juin 2005,Documentaire ; Comédie ; ,Mexican pie,,Jason A. Carbone ; Mike Fleiss ; ,1.4
191,Jacques Bonnaffé ; Jules-Edouard Moustic ; Benoît Delépine ; ,18 février 1998,Comédie ; ,Michael Kael contre la World News Company,,Christophe Smith ; ,2.2
192,Hugh Grant ; James Fox ; James Caan ; ,3 novembre 1999,Comédie ; Romance ; ,Mickey les yeux bleus,2.9,Kelly Makin ; ,2.1
193,John Milius ; Steven Spielberg ; Arnold Schwarzenegger ; ,/,Documentaire ; ,Milius,,Joey Figueroa ; Zak Knutson ; ,3.2
194,Kris Kristofferson ; Cheryl Ladd ; Daniel J. Travanti ; ,/,Science fiction ; ,Millennium,,Michael Anderson ; ,3.3
195,Takashi Fujii ; ,18 novembre 2009,Animation ; Aventure ; ,Mind Game,,Masaaki Yuasa ; ,4.0
196,Mara Wilson ; Richard Attenborough ; Elizabeth Perkins ; ,7 novembre 2001,Comédie dramatique ; Famille ; ,Miracle sur la 34e rue,,Les Mayfield ; ,3.6
197,James McAvoy ; Hugh Laurie ; Bill Nighy ; ,23 novembre 2011,Animation ; Famille ; ,Mission : Noël Les aventures de la famille Noël,3.1,Sarah Smith ; Barry Cook ; ,3.6
198,Jackie Chan ; Richard Norton ; Gabrielle Fitzpatrick ; ,28 juillet 1999,Action ; Comédie ; Policier ; ,Mister Cool - Mr Nice guy,3.0,Sammo Kam-Bo Hung ; ,2.8
199,Henry Goodman ; ,23 janvier 2018,Documentaire ; ,"Moi, Claude Monet",,Phil Grabsky ; ,3.0
200,Jeff Fried ; Johnny Martin ; Gary Grubbs ; ,5 novembre 2008,Comédie ; Policier ; ,Mon espion préféré,1.4,George Gallo ; ,1.8
201,Sacha Guitry ; Gaston Dubosc ; Serge Grave ; ,27 novembre 1936,Comédie ; ,Mon père avait raison,5.0,Sacha Guitry ; ,3.4
202,Michel Rolland ; Neal Rosenthal ; Aime Guibert ; ,3 novembre 2004,Documentaire ; ,Mondovino,4.5,Jonathan Nossiter ; ,3.0
203,Philippe Torreton ; Richard E. Grant ; Jay Rodan ; ,12 février 2003,Historique ; Aventure ; ,Monsieur N.,3.2,Antoine de Caunes ; ,2.7
204,Harold Lloyd ; Mildred Davis ; Bill Strother ; ,12 octobre 2005,Comédie ; Romance ; Thriller ; ,Monte là-dessus,5.0,Fred C. Newmeyer ; Sam Taylor ; ,4.1
205,Phil Hollyday ; Eliska Kross ; Milka Manson ; ,/,Erotique ; ,Montre-moi du rose !!!,,John B. Root ; ,3.2
206,Jake Gyllenhaal ; Dustin Hoffman ; Holly Hunter ; ,11 mars 2003,Drame ; Romance ; ,Moonlight Mile,,Brad Silberling ; ,2.8
207,Robin Shou ; Brian Thompson ; Sandra Hess ; ,5 décembre 2000,Aventure ; Arts Martiaux ; Fantastique ; ,"Mortal Kombat, destruction finale",,John R. Leonetti ; ,1.2
208,Michael Caine ; Clémence Poésy ; Gillian Anderson ; ,/,Drame ; Comédie ; ,Mr. Morgan's Last Love,,Sandra Nettelbeck ; ,3.7
209,Nathalie Press ; Emily Blunt ; Paddy Considine ; ,22 juin 2005,Drame ; Romance ; ,My Summer of Love,3.6,Pawel Pawlikowski ; ,2.8
210,Melanie Stone ; Adam Johnson ; Jake Stormoen ; ,18 mars 2017,Aventure ; Action ; Fantastique ; ,Mythica 3: The Necromancer,,,2.6
211,Jyothika Saravanan ; G.V. Prakash Kumar ; ,16 février 2018,Drame ; ,Naachiyaar,,Bala ; ,
212,Jon Heder ; Efren Ramirez ; Jon Gries ; ,21 décembre 2004,Comédie ; Drame ; ,Napoleon Dynamite,,Jared Hess ; ,3.0
213,Elliot Cowan ; Élodie Yung ; Jonathan Pryce ; ,7 juin 2016,Science fiction ; Thriller ; ,Narcopolis,,Justin Trefgarne ; ,2.1
214,Junko Takeuchi ; Toshiyuki Morikawa ; Ryūzaburō Ōtomo ; ,24 août 2011,Animation ; Aventure ; Fantastique ; ,Naruto Shippuden - Le film : The Lost Tower,,Masahiko Murata ; ,3.7
215,Martin Lawrence ; Steve Zahn ; Colm Feore ; ,2 avril 2003,Comédie ; Action ; ,National Security,2.3,Dennis Dugan ; ,2.2
216,Ole Giæver ; Marte Magnusdotter Solem ; Sivert Giæver Solem ; ,9 septembre 2015,Drame ; Comédie ; ,Natür Therapy,3.5,Ole Giæver ; Marte Vold ; ,3.2
217,Conor McCarron ; Gregg Forrest ; Joe Szula ; ,31 août 2011,Drame ; ,Neds,3.3,Peter Mullan ; ,3.5
218,Emmanuelle Béart ; Michel Serrault ; Jean-Hugues Anglade ; ,18 octobre 1995,Drame ; ,Nelly et Monsieur Arnaud,,Claude Sautet ; ,2.9
219,Marilyn Monroe ; Joseph Cotten ; Jean Peters ; ,14 mai 2002,Drame ; Thriller ; ,Niagara,,Henry Hathaway ; ,3.6
220,Gena Rowlands ; Winona Ryder ; Armin Mueller-Stahl ; ,26 novembre 1991,Comédie dramatique ; ,Night on Earth,,Jim Jarmusch ; ,3.7
221,Nicolas Robin ; Adrien Jolivet ; Romain David ; ,22 juin 2011,Drame ; ,Noir océan,2.6,Marion Hänsel ; ,2.5
222,Alessandro Gassman ; Giovanna Mezzogiorno ; Luigi Lo Cascio ; ,10 décembre 2014,Drame ; ,Nos enfants,3.1,Ivano De Matteo ; ,3.5
223,Alain Delon ; Nathalie Baye ; Gérard Darmon ; ,23 mai 1984,Comédie dramatique ; ,Notre histoire,,Bertrand Blier ; ,3.1
224,Karoline Herfurth ; Nina Hoss ; Jennifer Ulrich ; ,29 décembre 2010,Epouvante-horreur ; Drame ; Fantastique ; ,Nous sommes la nuit,2.4,Dennis Gansel ; ,3.3
225,,19 octobre 2016,Documentaire ; ,Nouveau Monde,,Yann Richet ; ,3.4
226,Miriam Chin Wah Yeung ; Bai Ling ; Tony Leung Ka Fai ; ,1 février 2006,Fantastique ; ,Nouvelle cuisine,3.5,Fruit Chan ; ,3.1
227,Pascal Greggory ; Bruno Todeschini ; Amira Casar ; ,7 janvier 2009,Drame ; ,Nuit de chien,3.0,Werner Schroeter ; ,2.3
228,Paz de la Huerta ; Katrina Bowden ; Corbin Bleu ; ,18 juin 2014,Thriller ; Epouvante-horreur ; ,Nurse 3D,,Douglas Aarniokoski ; ,
229,Mélanie Doutey ; Karole Rocher ; Olivier Loustau ; ,/,Policier ; ,On l'appelait Ruby,,Laurent Tuel ; ,3.2
230,Sonja Richter ; Mads Mikkelsen ; Nikolaj Lie Kaas ; ,2 avril 2003,Drame ; Romance ; ,Open hearts,3.7,Susanne Bier ; ,3.9
231,Jonathan Scarfe ; Nina Dobrev ; Zachary Bennett ; ,17 mars 2009,Drame ; Guerre ; ,Opération Varsovie : Le poète,,Damian Lee ; ,3.0
232,Miguel Bosé ; Chiara Caselli ; Pierre Palmade ; ,4 décembre 1996,Comédie ; Romance ; ,Oui,,Alexandre Jardin ; ,2.6
233,Paul Rudd ; Zooey Deschanel ; Elizabeth Banks ; ,/,Comédie dramatique ; ,Our Idiot Brother,,Jesse Peretz ; ,3.2
234,Ray Stevenson ; Richard Brake ; Julian Wadham ; ,14 janvier 2009,Epouvante-horreur ; ,Outpost,,Steve Barker ; ,2.3
235,Takeshi Kitano ; Fumiyo Kohinata ; Tomokazu Miura ; ,11 novembre 2015,Action ; Drame ; Policier ; ,Outrage 2,,Takeshi Kitano ; ,3.8
236,James Mason ; Ava Gardner ; Nigel Patrick ; ,4 juillet 1951,Drame ; Romance ; Fantastique ; ,Pandora,5.0,Albert Lewin ; ,4.0
237,Ed Oxenbould ; Sam Worthington ; Peter Rowsthorn ; ,1 septembre 2016,Famille ; Drame ; ,Paper Planes,,Robert Connolly ; ,3.4
238,Charlotte Burke ; Jane Bertish ; Samantha Cahill ; ,2 mai 2013,Fantastique ; ,Paperhouse,,Bernard Rose ; ,3.2
239,Pauline Etienne ; Olivier Rabourdin ; Florence Thomassin ; ,4 juillet 2012,Drame ; ,Paradis Perdu,2.8,Eve Deboise ; ,2.5
240,Jeanne Monnet ; Jérémie Duvall ; Carole Franck ; ,25 mai 2016,Comédie ; ,"Parle tout bas, si c'est d'amour",,Sylvain Monod ; ,3.3
241,Nathalie Baye ; Edouard Baer ; Guy Marchand ; ,16 avril 2008,Comédie ; ,Passe-passe,2.8,Tonie Marshall ; ,1.7
242,Chris Pine ; Elizabeth Banks ; Michelle Pfeiffer ; ,/,Drame ; ,People Like Us,,Alex Kurtzman ; ,3.5
243,Robert De Niro ; Philip Seymour Hoffman ; Barry Miller ; ,15 mars 2000,Drame ; Comédie ; ,Personne n'est parfait(e),2.5,Joel Schumacher ; ,2.8
244,Robert Redford ; Michelle Pfeiffer ; Stockard Channing ; ,12 juin 1996,Drame ; Romance ; ,Personnel et confidentiel,,Jon Avnet ; ,3.3
245,Daniel Auteuil ; Kristin Scott Thomas ; Pascale Bussières ; ,12 février 2003,Comédie dramatique ; ,Petites coupures,3.6,Pascal Bonitzer ; ,2.1
246,Michèle Laroque ; Thierry Neuvic ; Carole Richert ; ,10 mai 2007,Comédie ; ,Petits secrets et gros mensonges,,Laurence Katrian ; ,2.8
247,Audrey Fleurot ; Philippe Lefebvre ; Cyril Descours ; ,/,Policier ; ,Peur sur la base,,Laurence Katrian ; Laurence Katrian ; ,2.9
248,A. Michael Baldwin ; Bill Thornbury ; Reggie Bannister ; ,6 juin 2017,Epouvante-horreur ; ,Phantasm: Remastered,,Don Coscarelli ; ,3.1
249,Jean-Claude Van Damme ; Rob Schneider ; Lela Rochon ; ,17 août 1999,Policier ; Action ; Comédie ; ,Piège à Hong Kong,3.3,Tsui Hark ; ,2.1
250,Clint Eastwood ; Bernadette Peters ; Timothy Carhart ; ,29 juin 2004,Comédie ; Aventure ; ,Pink Cadillac,,Buddy van Horn ; ,2.6
251,Rachel Roberts ; Vivean Gray ; Helen Morse ; ,3 novembre 1998,Drame ; ,Pique-nique à Hanging Rock,4.0,Peter Weir ; ,3.8
252,Walter Matthau ; Cris Campion ; Damien Thomas ; ,2 avril 2009,Aventure ; Famille ; ,Pirates,,Roman Polanski ; ,3.4
253,Catherine Deneuve ; Jacques Dutronc ; Jean-Pierre Bacri ; ,26 avril 2000,Comédie dramatique ; ,Place Vendôme,,Nicole Garcia ; ,2.6
254,Catherine Deneuve ; Guillaume Depardieu ; Katerina Golubeva ; ,13 mai 1999,Drame ; Romance ; ,Pola X,2.9,Leos Carax ; ,2.8
255,Yves Montand ; François Périer ; Simone Signoret ; ,31 mars 1977,Policier ; ,Police Python 357,,Alain Corneau ; ,3.3
256,Dan Monahan ; Mark Herrier ; Wyatt Knight ; ,18 août 1982,Comédie ; ,Porky's,,Bob Clark ; ,2.7
257,Sarah Michelle Gellar ; Lee Pace ; Michael Landes ; ,20 janvier 2011,Epouvante-horreur ; ,Possession,,Joel Bergvall ; Simon Sandquist ; ,3.0
258,Danny Huston ; Matthew Goode ; Joe Cole ; ,4 décembre 2016,Thriller ; ,Pressure,,Ron Scalpello ; ,2.4
259,Q'Orianka Kilcher ; Barry Pepper ; Will Patton ; ,15 novembre 2011,Drame ; ,Princess Kaiulani,,Marc Forby ; ,3.1
260,Bernadette Lafont ; Marie-Christine Barrault ; Annie Girardot ; ,18 février 2009,Drame ; ,Prisonnières,,Charlotte Silvera ; ,2.8
261,Matthew Modine ; Phoebe Cates ; Betsy Russell ; ,/,Comédie ; ,Private school,,Noel Black ; ,2.9
262,Uros Milovanovic ; Marija Petronijevic ; Aleksandar Bercek ; ,30 janvier 2008,Comédie ; Romance ; ,Promets-moi,2.8,Emir Kusturica ; ,3.3
263,Natalie Wood ; Robert Redford ; Charles Bronson ; ,15 août 1967,Drame ; Romance ; ,Propriété interdite,5.0,Sydney Pollack ; ,3.9
264,Charles Berling ; Valérie Bonneton ; Vasil Vivitz Grecu ; ,19 janvier 2011,Thriller ; Drame ; ,Propriété interdite,2.9,Hélène Angel ; ,1.5
265,Kaitlyn Maher ; Jed Rees ; Tom Everett Scott ; ,16 mars 2017,Comédie ; Famille ; Musical ; ,Pup Star,,Robert Vince ; ,3.1
266,Antoine du Merle ; Hippolyte Girardot ; Dimitri Rougeul ; ,/,Drame ; ,"Quand j'avais 5 ans, j'm'ai tué",,Jean-Claude Sussfeld ; ,3.6
267,Aurélien Gabrielli ; Hortense Gélinet ; Elise Lhomeau ; ,30 septembre 2015,Romance ; ,Quand je ne dors pas,3.2,Tommy Weber ; ,3.8
268,Pilar Del Rey ; Bernie Gozier ; Jerry Groves ; ,1 juillet 1954,Aventure ; Drame ; Thriller ; ,Quand la Marabunta gronde,,Byron Haskin ; ,2.9
269,Paul Meurisse ; Michel Serrault ; Bernard Blier ; ,8 novembre 2005,Comédie ; ,Quand passent les faisans,,Edouard Molinaro ; ,3.6
270,Callum Turner ; Caleb Landry Jones ; David Thewlis ; ,7 janvier 2015,Drame ; ,Queen and Country,3.6,John Boorman ; ,3.2
271,Juliette Binoche ; John Turturro ; Nick Nolte ; ,6 septembre 2006,Thriller ; Comédie dramatique ; Espionnage ; ,Quelques Jours en Septembre,2.3,Santiago Amigorena ; ,2.2
272,Eric Caravaca ; Benjamin Biolay ; Arly Jover ; ,9 février 2011,Comédie ; ,Qui a envie d'être aimé ?,2.8,Anne Giafferi ; ,3.3
273,Shah Rukh Khan ; Anushka Sharma ; Rani Mukerji ; ,12 décembre 2008,Drame ; Musical ; Romance ; ,Rab Ne Bana Di Jodi,,Aditya Chopra ; ,4.2
274,Gustavo Sanchez Parra ; Martina García ; Icíar Bollaín ; ,2 juin 2010,Thriller ; ,Rabia,3.4,Sebastián Cordero ; ,3.0
275,Jackie Chan ; Jaycee Chan ; Darren Wang ; ,/,Action ; Comédie ; Guerre ; ,Railroad Tigers,,Ding Sheng ; ,3.1
276,Sidney Poitier ; Tom Berenger ; Kirstie Alley ; ,3 août 1988,Thriller ; Action ; Aventure ; ,Randonnée pour un tueur,,Roger Spottiswoode ; ,3.2
277,Rachel Mwanza ; Alain Lino Mic Eli Bastien ; Serge Kanyinda ; ,28 novembre 2012,Drame ; ,Rebelle,3.8,Kim Nguyen ; ,3.7
278,Richard Gere ; Bai Ling ; Bradley Whitford ; ,3 juin 1998,Thriller ; ,Red Corner,,Jon Avnet ; ,2.9
279,Selma Blair ; Joshua Close ; James d'Arcy ; ,2 septembre 2014,Thriller ; Epouvante-horreur ; ,Replicas,,Jeremy Power Regimbal ; ,2.8
280,Gene Hackman ; Robert Stack ; Fred Ward ; ,22 mai 2001,Guerre ; ,Retour vers l'enfer,,Ted Kotcheff ; ,2.9
281,James Belushi ; Kylie Travis ; Shannon Whirry ; ,4 juillet 2003,Science fiction ; Aventure ; Thriller ; ,Retroaction,,Louis Morneau ; ,3.1
282,Michel Serrault ; Isabelle Huppert ; François Cluzet ; ,15 octobre 1997,Policier ; Comédie ; ,Rien ne va plus,,Claude Chabrol ; ,2.9
283,Samantha Morton ; Cliff Curtis ; Kiefer Sutherland ; ,17 juillet 2007,Drame ; Aventure ; Action ; ,River Queen,,Vincent Ward ; ,2.4
284,Kellie Martin ; Constance Zimmer ; Amy Locane ; ,/,Policier ; Thriller ; ,Roman noir,,Walter Klenhard ; ,3.1
285,Jonah Bobo ; Jeff Foxworthy ; Reba McEntire ; ,4 avril 2007,Animation ; ,Rox et Rouky 2 (V),,Jim Kammerud ; ,2.3
286,Ulrich Mühe ; Iris Berben ; Constantin von Jascheroff ; ,6 février 2002,Comédie ; Famille ; ,"Rudi, le petit cochon",,Peter Timm ; ,3.0
287,Garry Cadenat ; Darling Legitimus ; Douta Seck ; ,21 septembre 1983,Comédie dramatique ; ,Rue Cases Nègres,4.5,Euzhan Palcy ; ,3.9
288,Laetitia Casta ; Patrick Timsit ; Vincent Elbaz ; ,13 février 2002,Comédie dramatique ; ,Rue des plaisirs,2.6,Patrice Leconte ; ,2.2
289,Paul Walker ; Katelynn Tilley ; Naima McLean ; ,20 novembre 2013,Action ; Thriller ; ,Run Out,,Mukunda Michael Dewil ; ,2.0
290,Aubrey Plaza ; Jake Johnson ; Mark Duplass ; ,/,Comédie dramatique ; ,Safety Not Guaranteed,,Colin Trevorrow ; ,3.6
291,Omar Sharif ; Daniele Pecci ; Flavio Insinna ; ,30 janvier 2017,Drame ; Historique ; Guerre ; ,Saint Pierre,,Giulio Base ; ,3.1
292,Saif Ali Khan ; Preity Zinta ; Arshad Warsi ; ,17 février 2011,Comédie ; Romance ; ,Salaam Namaste,,Siddharth Anand ; ,3.4
293,Sihung Lung ; Kuei-Mei Yang ; Chien-lien Wu ; ,24 avril 2006,Romance ; Comédie dramatique ; ,Salé sucré,,Ang Lee ; ,4.0
294,Nick Frost ; Rashida Jones ; Chris O'Dowd ; ,10 mars 2015,Comédie ; ,Salsa Fury,,James Griffiths ; ,3.3
295,Richard Gere ; Kim Basinger ; Keith David ; ,8 avril 1992,Drame ; Romance ; Thriller ; ,Sang chaud pour meurtre de sang-froid,,Phil Joanou ; ,2.7
296,Yaël Abecassis ; Clémence Poésy ; Eric Ruf ; ,10 octobre 2007,Drame ; ,Sans moi,2.5,Olivier Panchot ; ,2.4
297,Rémi Martin ; Roland Giraud ; Gérard Darmon ; ,6 août 2008,Comédie ; ,Sans peur et sans reproche,,Gérard Jugnot ; ,2.9
298,Keith Carradine ; Powers Boothe ; Fred Ward ; ,22 mai 2001,Action ; Drame ; ,Sans retour,,Walter Hill ; ,3.7
299,Maurice Ronet ; Mario Adorf ; Bruno Cremer ; ,5 mai 2004,Thriller ; ,Sans sommation,,Bruno Gantillon ; ,2.9
300,Blanca Guerra ; Axel Jodorowsky ; Adam Jodorowsky ; ,26 janvier 2004,Drame ; Epouvante-horreur ; ,Santa Sangre,,Alejandro Jodorowsky ; ,4.1
301,Liv Ullmann ; Erland Josephson ; Börje Ahlstedt ; ,15 décembre 2004,Drame ; ,Saraband,4.9,Ingmar Bergman ; ,3.5
302,Whoopi Goldberg ; Miriam Makeba ; Leleti Khumalo ; ,/,Comédie musicale ; Drame ; Musical ; ,Sarafina!,,Darrell James Roodt ; ,3.5
303,Isabelle Huppert ; Jacques Dutronc ; Nathalie Baye ; ,23 janvier 2006,Drame ; ,Sauve qui peut (la vie),,Jean-Luc Godard ; ,3.0
304,Takaaki Nomi ; Sea Kumada ; Jun Kunimura ; ,9 mai 2012,Comédie ; ,Saya Zamurai,3.3,Hitoshi Matsumoto ; ,3.9
305,Frank Welker ; Matthew Lillard ; Paul Levesque ; ,2 avril 2014,Animation ; ,"Scooby-Doo! WrestleMania - La folie du catch, le film",,Brandon Vietti ; ,3.5
306,Michael Lonsdale ; Ivo Garrani ; Pierre Dux ; ,23 avril 1975,Drame ; Historique ; Thriller ; ,Section spéciale,,Costa-Gavras ; ,3.9
307,Amanda Plummer ; Sean Pertwee ; Nick Brimble ; ,9 mai 2001,Drame ; Epouvante-horreur ; Thriller ; ,Sept jours à vivre,2.4,Sebastian Niemann ; ,2.4
308,Trent Ford ; Tamara Hope ; Jon Gries ; ,/,Western ; Romance ; ,September Dawn,,Christopher Cain ; ,2.9
309,Ursula Werner ; Horst Rehberg ; Horst Westphal ; ,5 novembre 2008,Drame ; Romance ; ,Septième ciel,4.1,Andreas Dresen ; ,3.2
310,Jeff Goldblum ; Michelle Pfeiffer ; Stacey Pickren ; ,22 mai 1985,Action ; Comédie dramatique ; ,Série noire pour une nuit blanche,,John Landis ; ,3.1
311,Ryan Reynolds ; Justin Long ; Anna Faris ; ,5 mai 2009,Comédie ; ,Service non compris,,Rob McKittrick ; ,2.6
312,Dmitrij Podnozov ; Saakanush Vanyan ; Aleksandre Saulov ; ,14 décembre 2005,Drame ; ,Seven Invisible Men,3.4,Sharunas Bartas ; ,3.0
313,Susan Ward ; Leila Arcieri ; Isaiah Washington ; ,10 mars 2004,Thriller ; ,Sex Crimes 2,,Jack Perez ; ,1.8
314,Jerry O'Connell ; Sean Patrick Flanery ; Ron Livingston ; ,21 juin 2000,Comédie dramatique ; ,Sexe attitudes,2.3,Michael Cristofer ; ,2.0
315,Anthony Mackie ; Kerry Washington ; Ellen Barkin ; ,17 novembre 2004,Comédie ; ,She Hate Me,2.8,Spike Lee ; ,2.6
316,Suk-kyu Han ; Min-sik Choi ; Kim Yun-Jin ; ,19 décembre 2001,Action ; Drame ; ,Shiri,2.7,Kang Je-kyu ; ,3.1
317,Matthew Modine ; Andie MacDowell ; Anne Archer ; ,5 janvier 1994,Comédie dramatique ; ,Short Cuts,,Robert Altman ; ,3.7
318,Charles Vanel ; Philippe Léotard ; Raoul Billerey ; ,/,Comédie dramatique ; ,Si le soleil ne revenait pas,,Claude Goretta ; ,3.0
319,Mimi Branescu ; Judith State ; Bogdan Dumitrache ; ,3 août 2016,Drame ; ,Sieranevada,3.7,Cristi Puiu ; ,2.8
320,Clint Eastwood ; Shirley MacLaine ; Manolo Fabregas ; ,21 août 2002,Western ; ,Sierra Torride,,Don Siegel ; ,3.5
321,Ana Girardot ; Jules Pelissier ; Esteban Carvajal Alegria ; ,22 septembre 2010,Thriller ; ,Simon Werner a disparu…,3.2,Fabrice Gobert ; ,2.7
322,Léonor Varela ; Jacob Vargas ; Luis Fernando Peña ; ,10 décembre 2008,Science fiction ; Thriller ; ,Sleep Dealer,3.0,Alex Rivera ; ,2.8
323,Harvey Keitel ; Madonna ; James Russo ; ,13 octobre 1993,Drame ; ,Snake Eyes,,Abel Ferrara ; ,3.1
324,Emile Berling ; Abraham Belaga ; Mike N'Guyen ; ,11 février 2015,Guerre ; Historique ; ,Soldat blanc (TV),,Erick Zonca ; ,3.5
325,Olivia Ross ; Aurélien Recoing ; Corinne Masiero ; ,10 mai 2017,Comédie dramatique ; ,Souffler plus fort que la mer,2.7,Marine Place ; ,3.9
326,Christina Ricci ; Rosie O'Donnell ; Thora Birch ; ,19 juillet 2006,Comédie dramatique ; ,Souvenirs d'un été,,Lesli Linka Glatter ; ,3.8
327,Emilie Dequenne ; Patrick Mille ; Benjamin Bellecour ; ,/,Drame ; ,Souviens-toi,,Philippe Venault ; ,2.8
328,Alexandra Jiménez ; Silvia Abril ; Carlos Areces ; ,19 avril 2011,Comédie ; ,Spanish Movie,,Javier Ruiz Caldera ; ,2.0
329,Sandra Bullock ; Jason Patric ; Willem Dafoe ; ,23 juillet 1997,Action ; Thriller ; ,Speed 2 : Cap sur le danger,,Jan de Bont ; ,1.3
330,Clare Higgins ; Billy Crudup ; Tom Wilkinson ; ,2 mars 2005,Drame ; ,Stage Beauty,3.0,Richard Eyre ; ,2.7
331,William Holden ; Don Taylor ; Otto Preminger ; ,4 juillet 2002,Drame ; Comédie ; Guerre ; ,Stalag 17,3.7,Billy Wilder ; ,4.0
332,Patrick Stewart ; Alfre Woodard ; Jonathan Frakes ; ,5 mars 1997,Science fiction ; ,Star Trek : Premier contact,,Jonathan Frakes ; ,3.4
333,Steve McQueen ; Chad McQueen ; Neile Adams ; ,4 novembre 2015,Documentaire ; ,Steve McQueen: The Man & Le Mans,3.6,John McKenna ; Gabriel Clarke ; ,3.6
334,Han Sanming ; Zhao Tao ; Hongwei Wang ; ,2 mai 2007,Drame ; ,Still life,4.3,Zhang-ke Jia ; ,2.7
335,Kevin Sorbo ; Kristy Swanson ; Danielle Chuchran ; ,7 avril 2015,Famille ; ,Storm Rider,,Craig Clyde ; ,3.1
336,Casper Smart ; Quincy Brown ; Kate Miner ; ,4 novembre 2016,Action ; ,Street,,Bradford May ; ,3.1
337,Mark Dacascos ; Stacey Travis ; Geoffrey Lewis ; ,9 août 1995,Action ; ,"Streetfighter, la rage de vaincre",,Sheldon Lettich ; ,3.0
338,Chris Colfer ; Rebel Wilson ; Christina Hendricks ; ,19 juin 2013,Comédie ; Drame ; ,Struck,2.6,Brian Dannelly ; ,3.6
339,Matt O'Leary ; Jessica Cook ; Clifton Collins Jr. ; ,23 septembre 2015,Epouvante-horreur ; Comédie ; ,Stung,,Benni Diez ; ,1.8
340,Aleksey Bardukov ; Sergei Puskepalis ; Anatoliy Belyy ; ,12 août 2013,Thriller ; ,Subwave,,Anton Megerdichev ; ,3.1
341,Mila Kunis ; Gregory Smith ; Peter Stormare ; ,24 août 2010,Thriller ; Drame ; ,Suffer Island,,Christian Duguay ; ,2.5
