,actors,date,genres,movie,press_rating,producers,spectators_rating
175,Joey Cramer ; Veronica Cartwright ; Cliff De Young ; ,/,Aventure ; Famille ; Science fiction ; ,Le Vol du Navigateur,,Randal Kleiser ; ,3.4
176,Jean-Louis Trintignant ; Robert Hossein ; Florinda Bolkan ; ,/,Drame ; ,Le Voleur de crimes,,Nadine Trintignant ; ,2.9
177,Tony Russel ; Luciana Gilli ; Gianni Solaro ; ,5 septembre 2008,Action ; Aventure ; ,Le Voleur de Damas,,Mario Amendola ; ,3.1
178,Everett Sloane ; Tony Curtis ; Piper Laurie ; ,22 février 1952,Aventure ; ,Le Voleur de Tanger,,Rudolph Maté ; ,3.2
179,Jean-Pierre Darroussin ; Sabine Azéma ; Arly Jover ; ,9 juillet 2008,Comédie dramatique ; ,Le Voyage aux Pyrénées,3.0,Jean-Marie Larrieu ; Arnaud Larrieu ; ,1.5
180,Vlad Ivanov ; Jamie Sives ; Sandrine Bonnaire ; ,12 décembre 2012,Animation ; Biopic ; Drame ; ,Le Voyage de Monsieur Crulic,4.0,Anca Damian ; ,3.6
181,Samantha Morton ; Kathleen McDermott ; Andrew Flannigan ; ,5 mars 2003,Drame ; ,Le Voyage de Morvern Callar,3.5,Lynne Ramsay ; ,2.9
182,Davide Ferrario ; ,12 mars 2008,Documentaire ; ,Le Voyage de Primo Levi,3.0,Davide Ferrario ; ,3.3
183,,30 septembre 2015,Animation ; Aventure ; ,Le Voyage de Tom Pouce,,Bretislav Pojar ; František Váša ; Bára Dlouhá ; ,2.9
184,Juliette Binoche ; Simon Iteanu ; Fang Song ; ,30 janvier 2008,Drame ; Comédie dramatique ; Famille ; ,Le voyage du ballon rouge,3.3,Hsiao-Hsien Hou ; ,2.6
185,Mark Ivanir ; Guri Alfi ; Noah Silver ; ,15 décembre 2010,Drame ; ,Le voyage du directeur des ressources humaines,2.9,Eran Riklis ; ,3.2
186,Marlene Dietrich ; James Stewart ; Jack Hawkins ; ,1 juin 2016,Drame ; Thriller ; ,Le Voyage fantastique,,Henry Koster ; ,3.1
187,Marissa Lindsay ; Jean Marsh ; Rene Auberjonois ; ,/,Aventure ; Comédie ; Famille ; ,Le Voyage magique au pays du Roi Arthur,,Mel Damski ; ,3.2
188,Pierre Fresnay ; Blanchette Brunoy ; Pierre Renoir ; ,/,Divers ; ,Le Voyageur sans bagage,,Jean Anouilh ; ,3.2
189,Jerry Lewis ; Brian Donlevy ; Howard McNear ; ,1 juillet 1962,Comédie ; ,Le Zinzin d'Hollywood,,Jerry Lewis ; ,2.8
190,Led Zeppelin ; Jimmy Page ; John Bonham ; ,/,Musical ; Documentaire ; ,Led Zeppelin: The Song Remains The Same,,Peter Clifton ; Joe Massot ; ,3.9
191,Idris Elba ; William Hope ; Monique Gabriela Curnen ; ,/,Thriller ; ,Legacy: Black Ops,,,3.0
192,Jay Baruchel ; Gerard Butler ; Craig Ferguson ; ,1 février 2012,Animation ; Fantastique ; ,Legend of the Boneknapper Dragon,,John Puglisi ; ,3.3
193,Jacky Wu ; Celina Jade ; ,3 mai 2011,Action ; Thriller ; ,Legendary assassin,,Jacky Wu ; Nicky Li ; ,2.6
194,,/,Divers ; ,Légions,,Xavier Gens ; ,3.0
195,Clancy Brown ; Troy Baker ; Charlie Schlatter ; ,3 juillet 2013,Animation ; ,LEGO Batman : le film - Unité des supers héros DC Comics,,Jon Burton ; ,3.4
196,Frank Welker ; Matthew Lillard ; Grey Griffin ; ,17 novembre 2016,Animation ; Famille ; Comédie ; ,Lego Scooby-Doo! Haunted Hollywood,,Rick Morales ; ,3.0
197,Jim Jarmusch ; Matti Pellonpää ; Kari Vaananen ; ,21 avril 2012,Comédie dramatique ; ,Leningrad Cowboys Go America,,Aki Kaurismäki ; ,3.6
198,Brooke Nevin ; Robin Dunne ; Danielle Kind ; ,/,Comédie ; Romance ; ,Les 12 cadeaux de Noël,,Harvey Crossland ; ,3.2
199,Chen Chuan ; Pao Chia Win ; Sung Tuan ; ,22 septembre 2005,Action ; Drame ; ,Les 13 fils du dragon d'or,,Chang Cheh ; ,2.9
200,K. Gasanov ; Melikov-Ali Sottar ; Baba-Zade ; ,4 octobre 2006,Drame ; ,Les 26 commissaires,,Nikolaï Chenguelaia ; ,
201,Alan McRae ; Angelo Tiffe ; Brian Wagner ; ,7 août 2001,Famille ; Comédie ; Action ; ,Les 3 ninjas contre-attaquent,,Charles T. Kanganis ; ,3.0
202,Anicee Alvina ; Yves-Marie Maurin ; Françoise Morhange ; ,/,Comédie ; ,Les 400 coups de Virginie,,Bernard Queysanne ; ,3.3
203,Patrick Muldoon ; Sarah Desage ; Bo Svenson ; ,5 janvier 2012,Action ; Aventure ; ,Les 7 aventures de Sinbad,,Adam Silver ; Ben Hayflick ; ,2.4
204,Michael Caine ; Dylan Moran ; Michael Gambon ; ,18 septembre 2007,Comédie ; Thriller ; ,Les Acteurs,,Conor McPherson ; ,2.8
205,Woody Harrelson ; Antonio Banderas ; Robert Wagner ; ,10 janvier 2001,Action ; Comédie ; ,Les Adversaires,2.8,Ron Shelton ; ,2.6
206,James Stewart ; Arthur Kennedy ; Rock Hudson ; ,6 mai 2003,Western ; Action ; Aventure ; ,Les Affameurs,,Anthony Mann ; ,3.8
207,,17 décembre 2008,Documentaire ; ,Les Ailes pourpres : le mystère des flamants,3.6,Matthew Aeberhard ; Leander Ward ; ,3.1
208,Eitarô Ozawa ; Yoko Minamida ; Kazuo Hasegawa ; ,15 mai 1957,Drame ; ,Les Amants crucifiés,,Kenji Mizoguchi ; ,3.9
209,Joelle Bernard ; Raymond Souplex ; Olivier Hussenot ; ,/,Divers ; ,Les Amants de demain,,Marcel Blistene ; ,3.0
210,June Allyson ; Rossano Brazzi ; Marianne Koch ; ,5 novembre 2008,Drame ; Romance ; ,Les Amants de Salzbourg,,Douglas Sirk ; ,3.0
211,Ann Todd ; Claude Rains ; Trevor Howard ; ,1 mars 2016,Drame ; ,Les Amants passionnés,,David Lean ; ,3.6
212,Karin Viard ; Eric Caravaca ; Jacques Weber ; ,24 janvier 2007,Comédie ; ,Les Ambitieux,3.2,Catherine Corsini ; ,2.1
213,Dang Van Tho ; Hoang Cong Doan ; Trân Thi Tiêp ; ,24 janvier 2007,Documentaire ; ,Les Ames errantes,3.4,Boris Lojkine ; ,3.2
214,Laetitia Casta ; Frédéric Diefenthal ; Arielle Dombasle ; ,20 mai 2001,Comédie dramatique ; ,Les Âmes fortes,3.2,Raoul Ruiz ; ,2.2
215,Marco Leonardi ; Peppino Mazzotta ; Fabrizio Ferracane ; ,1 octobre 2014,Drame ; ,Les âmes noires,3.2,Francesco Munzi ; ,2.9
216,Francis Lacombrade ; Didier Haudepin ; Michel Bouquet ; ,4 septembre 1964,Drame ; ,Les amitiés particulières,,Jean Delannoy ; ,3.8
217,Bernard Blier ; François Périer ; Serge Reggiani ; ,8 septembre 1950,Drame ; ,Les Anciens de Saint-Loup,,Georges Lampin ; ,2.8
218,Humphrey Bogart ; James Cagney ; Pat O'Brien ; ,8 mars 2006,Policier ; Drame ; ,Les Anges aux figures sales,,Michael Curtiz ; ,3.8
219,,7 octobre 2015,Animation ; ,Les Animaux Farfelus,4.0,Nicolas Deveaux ; Péter Vácz ; Morrigane Boyer ; ,3.1
220,Trevor Howard ; Mick Ford ; Bernice Stegers ; ,22 avril 2003,Comédie dramatique ; Science fiction ; ,Les Annees lumiere,,Alain Tanner ; ,2.8
221,Joaquin Phoenix ; Billy Crudup ; Liv Tyler ; ,9 juillet 1997,Drame ; Romance ; ,Les Années rebelles,,Pat O'Connor ; ,3.2
222,,/,Divers ; ,Les Architectes,,Peter Kahane ; ,3.1
223,Pierre Fresnay ; Brigitte Auber ; François Guérin ; ,16 septembre 2011,Comédie dramatique ; ,Les Aristocrates,,Denys de La Patellière ; ,3.4
224,Jacques Brel ; Catherine Rouvel ; Paola Pitagora ; ,7 mai 1971,Drame ; ,Les Assassins de l'ordre,,Marcel Carné ; ,3.5
225,Frances Conroy ; Elijah Wood ; Courtney B. Vance ; ,22 juin 1994,Aventure ; Comédie ; Famille ; ,Les Aventures d'Huckleberry Finn,,Stephen Sommers ; ,3.5
226,Stan Laurel ; Oliver Hardy ; ,/,Comédie ; ,Les Aventures de Laurel et Hardy,,,3.1
227,James Whitmore ; Michele Mariana ; Gary Krug ; ,30 septembre 2015,Animation ; ,Les aventures de Mark Twain,,Will Vinton ; ,3.0
228,,5 décembre 2007,Animation ; ,Les Aventures du prince Ahmed,4.4,Lotte Reiniger ; Carl Koch ; ,3.7
229,Deidre Holland ; Nina Hartley ; Morgan Brittany ; ,/,Erotique ; ,Les Aventures érotiques des trois mousquetaires,,Paul Norman ; ,3.1
230,Michael Sheen ; Lena Headey ; Sam Neill ; ,12 mars 2014,Aventure ; Fantastique ; ,Les Aventures extraordinaires d'un apprenti détective,,Jonathan Newman ; ,2.4
231,Dennis Hopper ; Ann Wedgeworth ; John Stockwell ; ,16 février 2016,Action ; Aventure ; Comédie ; ,Les aventuriers de la quatrième dimension,,Jonathan Betuel ; ,3.1
232,Bruno Putzulu ; Elisabeth Depardieu ; Jean-François Stévenin ; ,4 décembre 1996,Drame ; ,Les aveux de l'innocent,,Jean-Pierre Améris ; ,2.9
233,Frank Pitkin ; Bette Davis ; Ann Sothern ; ,/,Drame ; ,Les Baleines du mois d'Août,,Lindsay Anderson ; ,3.4
234,Toshirô Mifune ; Ganjirô Nakamura ; Isuzu Yamada ; ,22 juin 2004,Drame ; ,Les Bas-Fonds,,Akira Kurosawa ; ,3.6
235,Jean Gabin ; Suzy Prim ; Louis Jouvet ; ,1 janvier 1936,Drame ; ,Les Bas-Fonds,,Jean Renoir ; ,4.0
236,Clotilde Courau ; Nadine Marcovici ; Guillaume Cramoisan ; ,/,Comédie dramatique ; ,Les Beaux jours,,Jean-Pierre Sinapi ; ,3.1
237,Sabine Haudepin ; François-Eric Gendron ; Roland Marchisio ; ,26 avril 2011,Comédie ; ,Les belles-soeurs,,Gabriel Aghion ; ,3.0
238,Christopher Reeve ; Vanessa Redgrave ; Jessica Tandy ; ,24 avril 1985,Drame ; ,Les Bostoniennes,,James Ivory ; ,3.2
239,Fredric March ; Margot Grahame ; Akim Tamiroff ; ,7 janvier 1938,Action ; ,Les Boucaniers,,Anthony Quinn ; ,2.8
240,Eric Caravaca ; Isild Le Besco ; Robinson Stévenin ; ,/,Policier ; ,Les Brigands,,Pol Cruchten ; ,2.8
241,Gaëlle Bona ; David Kammenos ; Mhamed Arezki ; ,28 avril 2017,Policier ; ,Les Brumes du souvenir,,Sylvie Ayme ; ,3.2
242,Rufus ; Jacques Debary ; Jean Bouise ; ,2 janvier 2014,Historique ; ,Les Camisards,,René Allio ; ,
243,Bing Russell ; Basil Ruysdael ; John Wayne ; ,30 septembre 1959,Western ; ,Les Cavaliers,,John Ford ; ,3.7
244,Marlène Jobert ; Gérard Klein ; Wadeck Stanczak ; ,/,Aventure ; Romance ; ,Les Cavaliers de l'orage,,Gérard Vergez ; ,2.8
245,Lex Barker ; Pierre Brice ; Daliah Lavi ; ,/,Divers ; ,Les Cavaliers rouges,,Hugo Fregonese ; ,3.3
246,Jim Brown ; Raquel Welch ; Burt Reynolds ; ,23 mai 2006,Western ; Guerre ; Aventure ; ,Les Cent fusils,,Tom Gries ; ,2.9
247,Adrienne Bailon ; Sabrina Bryan ; Kiely Williams ; ,22 avril 2009,Comédie ; Famille ; Musical ; ,Les Cheetah girls - Un monde unique,,Paul Hoen ; ,2.8
248,Arnaud Khayadjanian ; ,16 septembre 2015,Documentaire ; ,Les Chemins Arides,3.7,Arnaud Khayadjanian ; ,3.3
249,Sarah Jones ; Haylie Duff ; Jordan Bridges ; ,/,Famille ; Western ; ,Les Chemins de l'espérance,,David S. Cass Sr. ; ,3.1
250,Raf Vallone ; Anna Magnani ; Alain Cuny ; ,/,Historique ; Drame ; ,Les Chemises rouges,,Goffredo Alessandrini ; Francesco Rosi ; ,3.0
251,Philippe Volter ; Gabrielle Rose ; Marco Leonardi ; ,/,Comédie dramatique ; ,Les Cinq sens,3.0,Jeremy Podeswa ; ,
252,Fernandel ; Josette Day ; Andrex ; ,18 septembre 2012,Comédie ; ,Les Cinq sous de Lavarède,,Maurice Cammage ; ,3.0
253,Kim Rossi Stuart ; Charlotte Rampling ; Andrea Rossi ; ,15 septembre 2004,Drame ; ,Les Clefs de la maison,4.1,Gianni Amelio ; ,3.5
254,Gregory Peck ; Thomas Mitchell ; Vincent Price ; ,11 juillet 2006,Comédie dramatique ; ,Les Clés du royaume,,John M. Stahl ; ,3.1
255,Nuri Bilge Ceylan ; Ebru Ceylan ; Nazan Kesal ; ,17 janvier 2007,Drame ; ,Les Climats,4.1,Nuri Bilge Ceylan ; ,2.6
256,Fredéric Ferrer ; Romain Bertrand ; Lionel Tavera ; ,2 juin 2010,Western ; Drame ; ,Les Colts de l'or noir,1.7,Pierre Romanello ; ,3.0
257,Richard Burton ; Elizabeth Taylor ; Alec Guinness ; ,18 mars 2017,Drame ; ,Les Comédiens,,Peter Glenville ; ,2.6
258,Andrea Parisy ; Françoise Arnoul ; André Valmy ; ,4 juin 2014,Drame ; ,Les Compagnes de la nuit,,Ralph Habib ; ,3.2
259,Thierry Godard ; Marie Kremer ; Jérôme Kircher ; ,/,Drame ; ,Les Complices,,Christian Vincent ; ,2.8
260,George C. Scott ; Tony Musante ; Trish Van Devere ; ,9 juillet 1972,Policier ; ,Les Complices de la dernière chance,,Richard Fleischer ; John Huston ; ,3.2
261,Gary Cooper ; Paulette Goddard ; Howard Da Silva ; ,4 mai 1950,Aventure ; ,Les Conquérants d'un nouveau monde,,Cecil B. DeMille ; ,3.3
262,Robert Helpmann ; Moira Shearer ; Ludmilla Tcherina ; ,22 juin 1951,Fantastique ; Romance ; ,Les Contes d'Hoffmann,,Michael Powell ; Emeric Pressburger ; ,3.8
263,Franco Citti ; Laura Betti ; Hugh Griffith ; ,11 juin 2003,Comédie ; Drame ; ,Les Contes de Canterbury,,Pier Paolo Pasolini ; ,3.2
264,Paul Bisciglia ; Michel Voletti ; Emmanuel Franval ; ,27 avril 2012,Erotique ; ,Les Contes galants de La Fontaine,,José Bénazéraf ; ,3.0
265,Nolan Gould ; Field Cate ; Josh Flitter ; ,25 mars 2009,Famille ; Aventure ; ,Les Copains dans l'espace (TV),,Robert Vince ; ,2.9
266,Jean-Paul Belmondo ; Paul Frankeur ; Marc Cassot ; ,/,Comédie ; ,Les Copains du dimanche,,Henri Aisner ; ,2.5
267,Richard Gere ; Julie Christie ; Gene Hackman ; ,26 novembre 1986,Drame ; Thriller ; ,Les Coulisses du pouvoir,,Sidney Lumet ; ,3.0
268,Joseph Cotten ; Norma Bengell ; Aldo Sambrell ; ,22 juillet 2008,Western ; Drame ; Action ; ,Les Cruels,,Sergio Corbucci ; ,3.2
269,Paul Bernard ; María Casares ; Elina Labourdette ; ,11 mars 2003,Drame ; Romance ; ,Les Dames du Bois de Boulogne,,Robert Bresson ; ,3.6
270,Georges Marchal ; Jean Carmet ; Simone Signoret ; ,19 avril 1946,Comédie dramatique ; ,Les Démons de l'aube,,Yves Allégret ; ,3.0
271,Burt Lancaster ; Hume Cronyn ; Charles Bickford ; ,22 septembre 1948,Policier ; ,Les Démons de la liberté,,Jules Dassin ; ,3.8
272,Tim Matheson ; Brooke Adams ; Robert Rusler ; ,/,Epouvante-horreur ; Thriller ; Drame ; ,Les Démons du passé / Vengeance diabolique,,Tom McLoughlin ; ,3.1
273,Anne Libert ; Britt Nichols ; Karin Field ; ,18 mars 2017,Epouvante-horreur ; ,Les Demons du sexe,,Jesús Franco ; ,3.2
274,Daniel Gélin ; Danièle Delorme ; Jean Chevrier ; ,2 juin 2014,Drame ; ,Les Dents longues,,Daniel Gélin ; ,2.9
275,Berthe Bovy ; Odile Versois ; Renee Devillers ; ,24 mars 1948,Comédie dramatique ; ,Les Dernieres Vacances,,Roger Leenhardt ; ,3.2
276,Tommy Lee Jones ; Terry Kinney ; Frances McDormand ; ,/,Western ; ,Les Derniers pionniers,,Tommy Lee Jones ; ,3.0
277,Jean-Pierre Léaud ; Philippe Léotard ; Kika Markham ; ,18 novembre 1971,Comédie dramatique ; Romance ; ,Les Deux Anglaises et le Continent,,François Truffaut ; ,3.5
278,Urna Chahar-Tugchi ; Hicheengui Sambuu ; Chimed Dolgor ; ,13 juillet 2011,Drame ; ,Les Deux chevaux de Gengis Khan,2.9,Byambasuren Davaa ; ,3.7
279,Totò ; Walter Pidgeon ; Nino Taranto ; ,21 février 2008,Comédie ; ,Les Deux colonels,,Steno ; ,3.0
280,Lillian Gish ; Dorothy Gish ; Lee Kohlmar ; ,5 juillet 2006,Drame ; ,Les Deux orphelines,5.0,D.W. Griffith ; ,3.8
281,Arielle Dombasle ; Smaïn Fairouze ; Antoine de Caunes ; ,24 avril 1996,Comédie ; ,Les deux Papas et la Maman,,Jean-Marc Longval ; Smaïn Fairouze ; ,1.8
282,Bernadette Lafont ; Annie Grégorio ; Anna Mihalcea ; ,/,Divers ; ,Les Diablesses,,Harry Cleven ; ,3.6
283,Lorànt Deutsch ; Julie Judd ; Judy Davis ; ,/,Historique ; ,Les Diamants de la victoire,,Vincent Monnet ; ,3.2
284,Chow Yun-Fat ; Fui-On Shing ; Tony Leung Ka Fai ; ,/,Action ; ,Les Dieux du jeu,,Jing Wong ; ,3.2
285,Patrick Bruel ; Michel Galabru ; Marie Laforêt ; ,18 août 1982,Comédie ; ,Les Diplômés du dernier rang,,Christian Gion ; ,2.5
286,Gordon Liu ; Lily Li ; Chia-Liang Liu ; ,6 avril 2004,Arts Martiaux ; Action ; ,Les disciples de la 36ème chambre,,Chia-Liang Liu ; ,3.3
287,Sandra Bullock ; Ellen Burstyn ; Ashley Judd ; ,9 octobre 2002,Drame ; ,Les Divins secrets,2.8,Callie Khouri ; ,3.4
288,Theodore Roberts ; Charles de Rochefort ; Estelle Taylor ; ,/,Historique ; Drame ; ,Les Dix commandements,,Cecil B. DeMille ; ,3.4
289,Dougray Scott ; Omar Sharif ; Linus Roache ; ,/,Action ; Aventure ; Biopic ; ,Les Dix Commandements,,Robert Dornhelm ; ,3.0
290,Christophe Soto ; Ann Zacharias ; Olivier Bousquet ; ,4 décembre 1974,Comédie dramatique ; ,Les Doigts dans la tête,,Jacques Doillon ; ,3.2
291,,/,Animation ; ,Les Douze Travaux d'Hercule,,Emile Cohl ; ,2.9
292,Tim Holt ; Bonita Granville ; Kent Smith ; ,6 septembre 2005,Drame ; ,Les Enfants d'Hitler,,Edward Dmytryk ; ,3.3
293,Emmanuelle Béart ; Robert Hossein ; Patrick Catalifo ; ,26 octobre 2005,Drame ; ,Les Enfants du désordre,,Yannick Bellon ; ,3.3
294,Jimmy Hunt ; Helena Carter ; Arthur Franz ; ,/,Science fiction ; ,Les Envahisseurs de la planète rouge,,William Cameron Menzies ; ,2.8
295,Emilie Dequenne ; Andréa Ferréol ; Eric Bruneau ; ,19 juillet 2006,Comédie dramatique ; Aventure ; ,Les Etats-Unis d'Albert,3.1,André Forcier ; ,2.9
296,Dawn Cumming ; Erika Cool ; Guy Royer ; ,/,Erotique ; ,Les Fantasmes de Catherine,,Michel Barny ; ,2.8
297,Griffin Drew ; Michelle von Flotow ; Jesse Johnson (III) ; ,/,Erotique ; Drame ; ,Les Fantômes des plaisirs (TV),,Madison Monroe ; ,2.9
298,Sylvester Stallone ; Billy Dee Williams ; Lindsay Wagner ; ,19 octobre 1999,Policier ; Action ; ,Les Faucons de la nuit,,Bruce Malmuth ; Gary Nelson ; ,3.0
299,Alix de Montaigu ; Pascal Aubier ; Jean-Pierre Beauviala ; ,/,Comédie ; ,Les Favoris de la lune,,Otar Iosseliani ; ,2.7
300,Kym Vercoe ; Boris Isakovic ; Simon McBurney ; ,30 avril 2014,Drame ; ,Les femmes de Visegrad,3.2,Jasmila Zbanic ; ,3.1
301,Michael J. Fox ; Kiefer Sutherland ; Phoebe Cates ; ,16 juillet 2003,Comédie dramatique ; ,Les Feux de la nuit,,James Bridges ; ,3.2
302,Anna Canzi ; Carlo Cabrini ; ,27 septembre 2017,Drame ; ,Les fiancés,,Ermanno Olmi ; ,3.2
303,Zoé Chauveau ; André Dussollier ; Alain Doutey ; ,/,Policier ; Drame ; ,Les Filles de Grenoble,,Joël Le Moigné ; ,3.1
304,Isild Le Besco ; Marie Rivière ; Pascal Elso ; ,18 octobre 2000,Drame ; ,Les Filles ne savent pas nager,3.0,Anne-Sophie Birot ; ,2.7
305,,3 septembre 2013,Documentaire ; ,Les Fils de la terre,3.0,Edouard Bergeon ; Luc Golfin ; ,
306,Alicia Witt ; Scott Bakula ; Matthew Settle ; ,/,Drame ; ,Les Flammes du passé,,David Carson ; ,3.2
307,Sterling Hayden ; Forrest Tucker ; Arleen Whelan ; ,/,Western ; ,Les Flèches brûlées,,Ray Enright ; ,3.1
308,Antoine Duléry ; Jean-Marie Lemaire ; Patrice-Flora Praxo ; ,/,Divers ; ,Les Fleurs du mal,,Jean-Pierre Rawson ; ,2.9
309,Richard Widmark ; Gene Tierney ; Googie Withers ; ,1 février 2005,Drame ; Policier ; ,Les Forbans de la nuit,,Jules Dassin ; ,4.1
310,Robert Foxworth ; Lynda Day George ; Bernie Casey ; ,8 janvier 2010,Epouvante-horreur ; ,Les Fourmis,,Robert Scheerer ; ,2.9
311,Arielle Dombasle ; Michèle Bernier ; Guillaume Gallienne ; ,4 octobre 2006,Comédie ; ,Les Frangines,,Laurence Katrian ; ,2.4
312,David Chappelle ; Guillermo Diaz ; Jim Breuer ; ,15 février 2005,Comédie ; ,Les Fumistes,,Tamra Davis ; ,3.5
313,Jean-Claude Brialy ; Laurent Terzieff ; Rosanna Schiaffino ; ,20 janvier 1961,Drame ; ,Les Garçons,,Mauro Bolognini ; ,3.3
314,Jonathan Lewis ; Alain Goulem ; Philip Dinn ; ,/,Drame ; ,Les Garçons de Saint Vincent,,John N. Smith ; ,3.5
315,Jean-Pierre Kalfon ; Nella Bielski ; Bruno Cremer ; ,/,Comédie dramatique ; ,Les Gauloises bleues,,Michel Cournot ; ,3.2
316,John Wayne ; Rock Hudson ; Antonio Aguilar ; ,28 mai 2003,Western ; ,Les Géants de l'Ouest,,Andrew V. McLaglen ; ,3.0
317,Victoria Abril ; Bruno Putzulu ; Hélène de Fougerolles ; ,2 mars 2005,Comédie ; ,Les Gens honnêtes vivent en France,2.2,Bob Decout ; ,2.6
318,Hulk Hogan ; Shannon Tweed ; Carl Weathers ; ,/,Action ; ,Les Guerriers de l'ombre 2,,Jon Cassar ; ,2.9
319,Michael J. Fox ; Kirk Douglas ; Nancy Travis ; ,/,Comédie ; ,Les Héritiers Affamés,,Jonathan Lynn ; ,3.1
320,Nora ; Alain Fromager ; Jean-Chrétien Sibertin-Blanc ; ,28 avril 1993,Comédie dramatique ; ,Les Histoires d'amour finissent mal... en général,,Anne Fontaine ; ,2.8
321,Sid Ahmed Agoumi ; Cheikh Nourredine ; Mohamed Chouikh ; ,29 décembre 1976,Drame ; ,Les Hors-la-loi,,Tewfik Fares ; ,3.0
322,Ugo Tognazzi ; Annie Girardot ; Romolo Valli ; ,/,Comédie ; ,Les Hors-la-loi du mariage,,Paolo Taviani ; Vittorio Taviani ; Valentino Orsini ; ,2.9
323,Bulle Ogier ; Pierre Clémenti ; Jean-Pierre Kalfon ; ,14 juin 1968,Comédie ; Musical ; ,Les Idoles,4.5,Marc'O ; ,2.9
324,Tom Berenger ; Charlie Sheen ; Corbin Bernsen ; ,/,Comédie ; ,Les Indians,,David S. Ward ; ,3.5
325,Charlie Sheen ; Tom Berenger ; Corbin Bernsen ; ,/,Comédie ; ,Les Indians 2,,David S. Ward ; ,3.0
326,Isabelle Huppert ; Christine Pascal ; Mathieu Carrière ; ,/,Drame ; ,Les Indiens sont encore loin,,Patricia Moraz ; ,3.1
327,Arielle Dombasle ; Maria de Medeiros ; Jean-Philippe Écoffey ; ,11 août 1999,Comédie dramatique ; ,Les Infortunes de la beauté,2.8,John Lvoff ; ,2.6
328,Romy Schneider ; Adrian Hoven ; Magda Schneider ; ,7 novembre 2002,Romance ; Comédie ; Historique ; ,Les Jeunes années d'une reine,,Ernst Marischka ; ,3.7
329,,/,Comédie ; ,Les jeux de l'amour et du hasard,,Elena Hazanov ; ,3.0
330,Micheline Presle ; Marcello Pagliero ; Charles Dullin ; ,2 juillet 1947,Drame ; Fantastique ; ,Les Jeux sont faits,,Jean Delannoy ; ,3.2
331,Sanjeev Kumar ; Saeed Jaffrey ; Shabana Azmi ; ,18 avril 2006,Drame ; ,Les Joueurs d'échecs,,Satyajit Ray ; ,3.5
332,Asao Koike ; Minori Matsushima ; Sôko Tenchi ; ,15 février 2005,Animation ; ,Les Joyeux pirates de l'île au trésor,,Hiroshi Ikeda ; ,2.9
333,,/,Divers ; ,Les Justes,,Nicolas Ribowski ; Agnès Varda ; ,3.1
334,Clifford Andee ; Damien Arnone ; Valérie Barriere ; ,25 novembre 1998,Policier ; Comédie ; ,Les Kidnappeurs,,Graham Guit ; ,2.3
335,Darry Cowl ; Jean-Claude Pascal ; Anne Vernon ; ,23 octobre 1957,Comédie dramatique ; Romance ; ,Les Lavandières du Portugal,,Pierre Gaspard-Huit ; Ramón Torrado ; ,3.1
336,Pauline Parigot ; Pauline Acquart ; Marc Brunet ; ,17 avril 2013,Drame ; ,Les Lendemains,2.7,Bénédicte Pagnot ; ,3.4
337,Rellys ; Robert Vattier ; Christian Lude ; ,5 novembre 1954,Comédie dramatique ; ,Les Lettres de mon moulin,,Marcel Pagnol ; ,3.4
338,Delphine Seyrig ; John Karlen ; Danielle Ouimet ; ,31 octobre 2006,Fantastique ; ,Les Lèvres rouges,,Harry Kumel ; ,3.6
339,Claudia Cardinale ; Jean-Claude Brialy ; Danielle Darrieux ; ,20 septembre 1961,Comédie ; ,Les Lions sont lâchés,,Henri Verneuil ; ,2.5
340,Daniel Hendler ; Arturo Goetz ; Eloy Burman ; ,6 septembre 2006,Comédie dramatique ; ,Les Lois de la famille,3.1,Daniel Burman ; ,2.9
341,Bernard Giraudeau ; Claudia Ohana ; Robert Charlebois ; ,5 février 1986,Drame ; Action ; ,Les Longs manteaux,,Gilles Béhat ; ,2.9
342,Valeria Bruni Tedeschi ; Hippolyte Girardot ; Linda Doudaeva ; ,9 juin 2010,Comédie dramatique ; ,Les mains en l'air,3.4,Romain Goupil ; ,2.4
343,Donald Sutherland ; Keith David ; Eric Thal ; ,26 juillet 1995,Fantastique ; ,Les Maitres du monde,,Stuart Orme ; ,2.7
344,Olivier Jallageas ; France Dougnac ; Marie Dubois ; ,/,Comédie dramatique ; ,Les mal partis,,Sébastien Japrisot ; ,3.3
345,Samuel Fröler ; Pernilla August ; Max von Sydow ; ,3 décembre 2013,Drame ; Romance ; Biopic ; ,Les Meilleures intentions,,Bille August ; ,3.6
346,Crista Alfaiate ; Joao Pedro Benard ; Chico Chapas ; ,29 juillet 2015,Drame ; ,Les mille et une nuits - Le Désolé,4.3,Miguel Gomes ; ,3.7
347,Philippe Noiret ; Rüdiger Vogler ; Jean-Pierre Marielle ; ,23 août 1995,Comédie dramatique ; ,Les Milles,,Sebastien Grall ; ,3.2
348,Harry Baur ; Florelle ; Charles Vanel ; ,4 décembre 2013,Drame ; ,Les Misérables,,Raymond Bernard ; ,3.8
349,Harry Baur ; Charles Vanel ; Paul Azaïs ; ,20 février 2013,Drame ; ,Les Misérables - Liberté liberté chérie,5.0,Raymond Bernard ; ,3.7
350,Olivier Sitruk ; Dominique Guillo ; Florence Darel ; ,5 octobre 1998,Drame ; ,Les Moissons de l'océan,,François Luciani ; ,3.1
